project_id,milestone,original_start,original_end,current_start,current_end
SE-803,CONSTRUCTION TO 75%,May 2017,May 2018,May 2017,May 2018
SE-803,ORIGINAL EQUIP & FURNISHING,May 2018,Feb 2019,May 2018,Feb 2019
SE-803,SUBSTANTIAL COMPLETION,Feb 2019,Aug 2019,Feb 2019,Aug 2019
SE-803,"PUNCHLIST COMPLETE, JOB CLOSED",Aug 2019,Nov 2019,Aug 2019,Jun 2021
SE-812,DEVELOP SCOPE,Jun 2009,Mar 2010,Mar 2016,May 2016
SE-812,PRELIMINARY DESIGN,Mar 2010,Mar 2011,May 2016,Sep 2016
SE-812,FINAL DESIGN,Mar 2011,Sep 2012,Sep 2016,Mar 2017
SE-812,BID AWARD AND REGISTER CONTRCT,Sep 2012,Jun 2013,Mar 2017,Jun 2017
SE-812,CONSTRUCTION TO 25%,Jun 2013,Jun 2014,Jun 2017,Feb 2018
SE-812,CONSTRUCTION TO 50%,Jun 2014,May 2015,Feb 2018,Oct 2018
SE-812,CONSTRUCTION TO 75%,May 2015,May 2016,Oct 2018,Jun 2019
SE-812,ORIGINAL EQUIP & FURNISHING,May 2016,Feb 2017,Jun 2019,Sep 2019
SE-812,SUBSTANTIAL COMPLETION,Feb 2017,Aug 2017,Sep 2019,Nov 2019
SE-812,"PUNCHLIST COMPLETE, JOB CLOSED",Aug 2017,Nov 2017,Nov 2019,Dec 2023
SE-846,DEVELOP SCOPE,Mar 2018,May 2018,Mar 2018,May 2018
SE-846,PRELIMINARY DESIGN,May 2018,Sep 2018,May 2018,Sep 2018
SE-846,FINAL DESIGN,Sep 2018,Mar 2019,Sep 2018,Mar 2019
SE-846,BID AWARD AND REGISTER CONTRCT,Mar 2019,Jun 2019,Mar 2019,Jun 2019
SE-846,CONSTRUCTION TO 25%,Jun 2019,Oct 2019,Jun 2019,Oct 2019
SE-846,CONSTRUCTION TO 50%,Oct 2019,Feb 2020,Oct 2019,Feb 2020
SE-846,CONSTRUCTION TO 75%,Feb 2020,Jun 2020,Feb 2020,Jun 2020
SE-846,ORIGINAL EQUIP & FURNISHING,Jun 2020,Sep 2020,Jun 2020,Sep 2020
SE-846,SUBSTANTIAL COMPLETION,Sep 2020,Nov 2020,Sep 2020,Nov 2020
SE-846,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2020,Dec 2020,Nov 2020,Aug 2026
SER002237,DEVELOP SCOPE,Feb 2013,Nov 2013,Feb 2013,Nov 2013
SER002237,PRELIMINARY DESIGN,Nov 2013,Nov 2014,Nov 2013,Nov 2014
SER002237,FINAL DESIGN,Nov 2014,Apr 2016,Nov 2014,Apr 2016
SER002237,BID AWARD AND REGISTER CONTRCT,Apr 2016,Jan 2017,Apr 2016,Jan 2017
SER002237,CONSTRUCTION TO 25%,Jan 2017,Jan 2018,Jan 2017,Jan 2018
SER002237,CONSTRUCTION TO 50%,Jan 2018,Jan 2019,Jan 2018,Jan 2019
SER002237,CONSTRUCTION TO 75%,Jan 2019,Jan 2020,Jan 2019,Jan 2020
SER002237,ORIGINAL EQUIP & FURNISHING,Jan 2020,Oct 2020,Jan 2020,Oct 2020
SER002237,SUBSTANTIAL COMPLETION,Oct 2020,Apr 2021,Oct 2020,Apr 2021
SER002237,"PUNCHLIST COMPLETE, JOB CLOSED",Apr 2021,Jul 2021,Apr 2021,Jun 2026
SER002274,DEVELOP SCOPE,Feb 2014,May 2014,Feb 2014,May 2014
SER002274,PRELIMINARY DESIGN,May 2014,Sep 2014,May 2014,Sep 2014
SER002274,FINAL DESIGN,Sep 2014,Mar 2015,Sep 2014,Mar 2015
SER002274,BID AWARD AND REGISTER CONTRCT,Mar 2015,Jun 2015,Mar 2015,Jun 2015
SER002274,CONSTRUCTION TO 25%,Jun 2015,Oct 2015,Jun 2015,Oct 2015
SER002274,CONSTRUCTION TO 50%,Oct 2015,Feb 2016,Oct 2015,Feb 2016
SER002274,CONSTRUCTION TO 75%,Feb 2016,Jun 2016,Feb 2016,Jun 2016
SER002274,ORIGINAL EQUIP & FURNISHING,Jun 2016,Sep 2016,Jun 2016,Sep 2016
SER002274,SUBSTANTIAL COMPLETION,Sep 2016,Nov 2016,Sep 2016,Nov 2016
SER002274,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2016,Dec 2016,Nov 2016,Dec 2020
SER002311,DEVELOP SCOPE,Jun 2012,Sep 2012,Jun 2011,Sep 2011
SER002311,PRELIMINARY DESIGN,Sep 2012,Jan 2013,Sep 2011,Jan 2012
SER002311,FINAL DESIGN,Jan 2013,Jul 2013,Jan 2012,Aug 2013
SER002311,BID AWARD AND REGISTER CONTRCT,Jul 2013,Oct 2013,Aug 2013,Nov 2013
SER002311,CONSTRUCTION TO 25%,Oct 2013,Feb 2014,Nov 2013,May 2014
SER002311,CONSTRUCTION TO 50%,Feb 2014,Jun 2014,May 2014,Nov 2014
SER002311,CONSTRUCTION TO 75%,Jun 2014,Oct 2014,Nov 2014,May 2015
SER002311,ORIGINAL EQUIP & FURNISHING,Oct 2014,Jan 2015,May 2015,Aug 2015
SER002311,SUBSTANTIAL COMPLETION,Jan 2015,Mar 2015,Aug 2015,Aug 2016
SER002311,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2015,Apr 2015,Aug 2016,Oct 2020
SER002317,DEVELOP SCOPE,Jun 2012,Sep 2012,Jun 2010,Sep 2010
SER002317,PRELIMINARY DESIGN,Sep 2012,Jan 2013,Sep 2010,Jan 2011
SER002317,FINAL DESIGN,Jan 2013,Jul 2013,Jan 2011,Jul 2011
SER002317,BID AWARD AND REGISTER CONTRCT,Jul 2013,Oct 2013,Mar 2014,Jun 2014
SER002317,CONSTRUCTION TO 25%,Oct 2013,Feb 2014,Jun 2014,Jun 2014
SER002317,CONSTRUCTION TO 50%,Feb 2014,Jun 2014,Jun 2014,Jun 2014
SER002317,CONSTRUCTION TO 75%,Jun 2014,Oct 2014,Jun 2014,Jun 2014
SER002317,ORIGINAL EQUIP & FURNISHING,Oct 2014,Jan 2015,Jun 2014,Jun 2014
SER002317,SUBSTANTIAL COMPLETION,Jan 2015,Mar 2015,Jun 2014,Jun 2014
SER002317,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2015,Apr 2015,Jun 2014,Jul 2022
SER002320,DEVELOP SCOPE,Mar 2010,May 2010,Mar 2010,May 2010
SER002320,PRELIMINARY DESIGN,May 2010,Sep 2010,May 2010,Sep 2010
SER002320,FINAL DESIGN,Sep 2010,Mar 2011,Sep 2010,Mar 2011
SER002320,BID AWARD AND REGISTER CONTRCT,Mar 2011,Jun 2011,Mar 2011,Jun 2011
SER002320,CONSTRUCTION TO 25%,Jun 2011,Oct 2011,Jun 2011,Oct 2011
SER002320,CONSTRUCTION TO 50%,Oct 2011,Feb 2012,Oct 2011,Feb 2012
SER002320,CONSTRUCTION TO 75%,Feb 2012,Jun 2012,Feb 2012,Jun 2012
SER002320,ORIGINAL EQUIP & FURNISHING,Jun 2012,Sep 2012,Jun 2012,Sep 2012
SER002320,SUBSTANTIAL COMPLETION,Sep 2012,Nov 2012,Sep 2012,Nov 2012
SER002320,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2012,Dec 2012,Nov 2012,Jun 2024
SER002323,DEVELOP SCOPE,Jun 2014,Mar 2015,Jun 2014,Mar 2015
SER002323,PRELIMINARY DESIGN,Mar 2015,Mar 2016,Mar 2015,Mar 2016
SER002323,FINAL DESIGN,Mar 2016,Sep 2017,Mar 2016,Sep 2017
SER002323,BID AWARD AND REGISTER CONTRCT,Sep 2017,Jun 2018,Sep 2017,Jun 2018
SER002323,CONSTRUCTION TO 25%,Jun 2018,Jun 2019,Jun 2018,Jun 2019
SER002323,CONSTRUCTION TO 50%,Jun 2019,May 2020,Jun 2019,May 2020
SER002323,CONSTRUCTION TO 75%,May 2020,May 2021,May 2020,May 2021
SER002323,ORIGINAL EQUIP & FURNISHING,May 2021,Feb 2022,May 2021,Feb 2022
SER002323,SUBSTANTIAL COMPLETION,Feb 2022,Aug 2022,Feb 2022,Aug 2022
SER002323,"PUNCHLIST COMPLETE, JOB CLOSED",Aug 2022,Nov 2022,Aug 2022,Nov 2022
SER002324,DEVELOP SCOPE,Aug 2010,Apr 2011,Aug 2010,Apr 2011
SER002324,PRELIMINARY DESIGN,Apr 2011,Apr 2012,Apr 2011,Apr 2012
SER002324,FINAL DESIGN,Apr 2012,Oct 2013,Apr 2012,Oct 2013
SER002324,BID AWARD AND REGISTER CONTRCT,Oct 2013,Jul 2014,Oct 2013,Jul 2014
SER002324,CONSTRUCTION TO 25%,Jul 2014,Jul 2015,Jul 2014,Jul 2015
SER002324,CONSTRUCTION TO 50%,Jul 2015,Jul 2016,Jul 2015,Jul 2016
SER002324,CONSTRUCTION TO 75%,Jul 2016,Jun 2017,Jul 2016,Jun 2017
SER002324,ORIGINAL EQUIP & FURNISHING,Jun 2017,Mar 2018,Jun 2017,Mar 2018
SER002324,SUBSTANTIAL COMPLETION,Mar 2018,Sep 2018,Mar 2018,Sep 2018
SER002324,"PUNCHLIST COMPLETE, JOB CLOSED",Sep 2018,Dec 2018,Sep 2018,Jun 2024
SER002326,DEVELOP SCOPE,Feb 2015,May 2015,Feb 2015,May 2015
SER002326,PRELIMINARY DESIGN,May 2015,Sep 2015,May 2015,Sep 2015
SER002326,FINAL DESIGN,Sep 2015,Mar 2016,Sep 2015,Mar 2016
SER002326,BID AWARD AND REGISTER CONTRCT,Mar 2016,Jun 2016,Mar 2016,Jun 2016
SER002326,CONSTRUCTION TO 25%,Jun 2016,Oct 2016,Jun 2016,Oct 2016
SER002326,CONSTRUCTION TO 50%,Oct 2016,Feb 2017,Oct 2016,Feb 2017
SER002326,CONSTRUCTION TO 75%,Feb 2017,Jun 2017,Feb 2017,Jun 2017
SER002326,ORIGINAL EQUIP & FURNISHING,Jun 2017,Sep 2017,Jun 2017,Sep 2017
SER002326,SUBSTANTIAL COMPLETION,Sep 2017,Nov 2017,Sep 2017,Nov 2017
SER002326,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2017,Dec 2017,Nov 2017,Dec 2020
SER002329,DEVELOP SCOPE,Mar 2017,May 2017,Mar 2017,May 2017
SER002329,PRELIMINARY DESIGN,May 2017,Sep 2017,May 2017,Sep 2017
SER002329,FINAL DESIGN,Sep 2017,Mar 2018,Sep 2017,Mar 2018
SER002329,BID AWARD AND REGISTER CONTRCT,Mar 2018,Jun 2018,Mar 2018,Jun 2018
SER002329,CONSTRUCTION TO 25%,Jun 2018,Oct 2018,Jun 2018,Oct 2018
SER002329,CONSTRUCTION TO 50%,Oct 2018,Feb 2019,Oct 2018,Feb 2019
SER002329,CONSTRUCTION TO 75%,Feb 2019,Jun 2019,Feb 2019,Jun 2019
SER002329,ORIGINAL EQUIP & FURNISHING,Jun 2019,Sep 2019,Jun 2019,Sep 2019
SER002329,SUBSTANTIAL COMPLETION,Sep 2019,Nov 2019,Sep 2019,Nov 2019
SER002329,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2019,Dec 2021,Nov 2019,Dec 2021
SER200127,DEVELOP SCOPE,Feb 2005,May 2005,Feb 2005,May 2005
SER200127,PRELIMINARY DESIGN,May 2005,Sep 2005,May 2005,Sep 2005
SER200127,FINAL DESIGN,Sep 2005,Mar 2006,Sep 2005,Mar 2006
SER200127,BID AWARD AND REGISTER CONTRCT,Mar 2006,Jun 2006,Mar 2022,Jun 2022
SER200127,CONSTRUCTION TO 25%,Jun 2006,Oct 2006,Jun 2022,Jun 2022
SER200127,CONSTRUCTION TO 50%,Oct 2006,Feb 2007,Jun 2022,Jun 2022
SER200127,CONSTRUCTION TO 75%,Feb 2007,Jun 2007,Jun 2022,Jun 2022
SER200127,ORIGINAL EQUIP & FURNISHING,Jun 2007,Sep 2007,Jun 2022,Jun 2022
SER200127,SUBSTANTIAL COMPLETION,Sep 2007,Nov 2007,Jun 2022,Jun 2022
SER200127,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2007,Dec 2007,Nov 2023,Jun 2025
SER200128,DEVELOP SCOPE,Mar 2009,May 2009,Mar 2009,May 2009
SER200128,PRELIMINARY DESIGN,May 2009,Sep 2009,May 2009,Sep 2009
SER200128,FINAL DESIGN,Sep 2009,Mar 2010,Sep 2009,Mar 2010
SER200128,BID AWARD AND REGISTER CONTRCT,Mar 2010,Jun 2010,Mar 2022,Jun 2022
SER200128,CONSTRUCTION TO 25%,Jun 2010,Oct 2010,Jun 2022,Jun 2022
SER200128,CONSTRUCTION TO 50%,Oct 2010,Feb 2011,Jun 2022,Jun 2022
SER200128,CONSTRUCTION TO 75%,Feb 2011,Jun 2011,Jun 2022,Jun 2022
SER200128,ORIGINAL EQUIP & FURNISHING,Jun 2011,Sep 2011,Jun 2022,Jun 2022
SER200128,SUBSTANTIAL COMPLETION,Sep 2011,Nov 2011,Jun 2022,Jun 2022
SER200128,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2011,Dec 2011,Dec 2023,Jan 2024
SER200151,DEVELOP SCOPE,Jun 2018,Mar 2019,Jun 2018,Mar 2019
SER200151,PRELIMINARY DESIGN,Mar 2019,Mar 2020,Mar 2019,Mar 2020
SER200151,FINAL DESIGN,Mar 2020,Aug 2021,Mar 2020,Aug 2021
SER200151,BID AWARD AND REGISTER CONTRCT,Aug 2021,May 2022,Aug 2021,May 2022
SER200151,CONSTRUCTION TO 25%,May 2022,May 2023,May 2022,May 2023
SER200151,CONSTRUCTION TO 50%,May 2023,May 2024,May 2023,May 2024
SER200151,CONSTRUCTION TO 75%,May 2024,May 2025,May 2024,May 2025
SER200151,ORIGINAL EQUIP & FURNISHING,May 2025,Feb 2026,May 2025,Feb 2026
SER200151,SUBSTANTIAL COMPLETION,Feb 2026,Aug 2026,Feb 2026,Aug 2026
SER200151,"PUNCHLIST COMPLETE, JOB CLOSED",Aug 2026,Oct 2026,Aug 2026,Oct 2026
SER200153,DEVELOP SCOPE,Mar 2007,May 2007,Mar 2007,May 2007
SER200153,PRELIMINARY DESIGN,May 2007,Sep 2007,May 2007,Sep 2007
SER200153,FINAL DESIGN,Sep 2007,Mar 2008,Sep 2007,Mar 2008
SER200153,BID AWARD AND REGISTER CONTRCT,Mar 2008,Jun 2008,Mar 2022,Jun 2022
SER200153,CONSTRUCTION TO 25%,Jun 2008,Oct 2008,Jun 2022,Jun 2022
SER200153,CONSTRUCTION TO 50%,Oct 2008,Feb 2009,Jun 2022,Jun 2022
SER200153,CONSTRUCTION TO 75%,Feb 2009,Jun 2009,Jun 2022,Jun 2022
SER200153,ORIGINAL EQUIP & FURNISHING,Jun 2009,Sep 2009,Jun 2022,Jun 2022
SER200153,SUBSTANTIAL COMPLETION,Sep 2009,Nov 2009,Jun 2022,Jun 2022
SER200153,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2009,Dec 2009,May 2024,Jun 2026
SER200200,DEVELOP SCOPE,Jun 2009,Sep 2009,Jul 2011,Sep 2011
SER200200,PRELIMINARY DESIGN,Sep 2009,Jan 2010,Sep 2011,Jan 2012
SER200200,FINAL DESIGN,Jan 2010,Jul 2010,Jan 2012,Jul 2012
SER200200,BID AWARD AND REGISTER CONTRCT,Jul 2010,Oct 2010,Jul 2012,Oct 2012
SER200200,CONSTRUCTION TO 25%,Oct 2010,Feb 2011,Oct 2012,Feb 2013
SER200200,CONSTRUCTION TO 50%,Feb 2011,Jun 2011,Feb 2013,Jun 2013
SER200200,CONSTRUCTION TO 75%,Jun 2011,Oct 2011,Jun 2013,Oct 2013
SER200200,ORIGINAL EQUIP & FURNISHING,Oct 2011,Jan 2012,Oct 2013,Jan 2014
SER200200,SUBSTANTIAL COMPLETION,Jan 2012,Mar 2012,Jan 2014,Mar 2014
SER200200,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2012,Apr 2012,Mar 2014,Jun 2022
SER200202,DEVELOP SCOPE,Nov 2009,Aug 2010,Nov 2009,Aug 2010
SER200202,PRELIMINARY DESIGN,Aug 2010,Aug 2011,Aug 2010,Aug 2011
SER200202,FINAL DESIGN,Aug 2011,Jan 2013,Aug 2011,Jan 2013
SER200202,BID AWARD AND REGISTER CONTRCT,Feb 2013,Oct 2013,Feb 2013,Oct 2013
SER200202,CONSTRUCTION TO 25%,Oct 2013,Oct 2014,Oct 2013,Oct 2014
SER200202,CONSTRUCTION TO 50%,Oct 2014,Oct 2015,Oct 2014,Oct 2015
SER200202,CONSTRUCTION TO 75%,Oct 2015,Oct 2016,Oct 2015,Oct 2016
SER200202,ORIGINAL EQUIP & FURNISHING,Oct 2016,Jul 2017,Oct 2016,Jul 2017
SER200202,SUBSTANTIAL COMPLETION,Jul 2017,Jan 2018,Jul 2017,Jan 2018
SER200202,"PUNCHLIST COMPLETE, JOB CLOSED",Jan 2018,Apr 2018,Jan 2018,May 2025
SER200219,DEVELOP SCOPE,Jun 2009,Sep 2009,Jul 2011,Sep 2011
SER200219,PRELIMINARY DESIGN,Sep 2009,Jan 2010,Sep 2011,Jan 2012
SER200219,FINAL DESIGN,Jan 2010,Jul 2010,Jan 2012,Jul 2012
SER200219,BID AWARD AND REGISTER CONTRCT,Jul 2010,Oct 2010,Jul 2012,Oct 2012
SER200219,CONSTRUCTION TO 25%,Oct 2010,Feb 2011,Oct 2012,Feb 2013
SER200219,CONSTRUCTION TO 50%,Feb 2011,Jun 2011,Feb 2013,Jun 2013
SER200219,CONSTRUCTION TO 75%,Jun 2011,Oct 2011,Jun 2013,Oct 2013
SER200219,ORIGINAL EQUIP & FURNISHING,Oct 2011,Jan 2012,Oct 2013,Jan 2014
SER200219,SUBSTANTIAL COMPLETION,Jan 2012,Mar 2012,Jan 2014,Mar 2014
SER200219,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2012,Apr 2012,Mar 2014,Jun 2022
SER200226,DEVELOP SCOPE,Feb 2012,May 2012,Jun 2012,Sep 2012
SER200226,PRELIMINARY DESIGN,May 2012,Sep 2012,Sep 2012,Mar 2013
SER200226,FINAL DESIGN,Sep 2012,Mar 2013,Mar 2013,Mar 2016
SER200226,BID AWARD AND REGISTER CONTRCT,Mar 2013,Jun 2013,Mar 2016,Jun 2016
SER200226,CONSTRUCTION TO 25%,Jun 2013,Oct 2013,Jun 2016,Dec 2016
SER200226,CONSTRUCTION TO 50%,Oct 2013,Feb 2014,Dec 2016,Jul 2017
SER200226,CONSTRUCTION TO 75%,Feb 2014,Jun 2014,Aug 2017,Mar 2018
SER200226,ORIGINAL EQUIP & FURNISHING,Jun 2014,Sep 2014,Mar 2018,Jun 2018
SER200226,SUBSTANTIAL COMPLETION,Sep 2014,Nov 2014,Jun 2018,Aug 2018
SER200226,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2014,Dec 2014,Aug 2018,Jun 2024
SER200232,DEVELOP SCOPE,Feb 2014,May 2014,Feb 2014,May 2014
SER200232,PRELIMINARY DESIGN,May 2014,Sep 2014,May 2014,Sep 2014
SER200232,FINAL DESIGN,Sep 2014,Mar 2015,Sep 2014,Mar 2015
SER200232,BID AWARD AND REGISTER CONTRCT,Mar 2015,Jun 2015,Mar 2015,Jun 2015
SER200232,CONSTRUCTION TO 25%,Jun 2015,Oct 2015,Jun 2015,Oct 2015
SER200232,CONSTRUCTION TO 50%,Oct 2015,Feb 2016,Oct 2015,Feb 2016
SER200232,CONSTRUCTION TO 75%,Feb 2016,Jun 2016,Feb 2016,Jun 2016
SER200232,ORIGINAL EQUIP & FURNISHING,Jun 2016,Sep 2016,Jun 2016,Sep 2016
SER200232,SUBSTANTIAL COMPLETION,Sep 2016,Nov 2016,Sep 2016,Nov 2016
SER200232,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2016,Dec 2016,Nov 2016,Sep 2024
SER200235,DEVELOP SCOPE,Jun 2012,Mar 2013,Jun 2012,Mar 2013
SER200235,PRELIMINARY DESIGN,Mar 2013,Mar 2014,Mar 2013,Mar 2014
SER200235,FINAL DESIGN,Mar 2014,Aug 2015,Mar 2014,Aug 2015
SER200235,BID AWARD AND REGISTER CONTRCT,Aug 2015,May 2016,Aug 2015,May 2016
SER200235,CONSTRUCTION TO 25%,May 2016,May 2017,May 2016,May 2017
SER200235,CONSTRUCTION TO 50%,May 2017,May 2018,May 2017,May 2018
SER200235,CONSTRUCTION TO 75%,May 2018,May 2019,May 2018,May 2019
SER200235,ORIGINAL EQUIP & FURNISHING,May 2019,Jan 2020,May 2019,Jan 2020
SER200235,SUBSTANTIAL COMPLETION,Feb 2020,Jul 2020,Feb 2020,Jul 2020
SER200235,"PUNCHLIST COMPLETE, JOB CLOSED",Jul 2020,Oct 2020,Jul 2020,Jun 2026
SER200236,DEVELOP SCOPE,Mar 2019,May 2019,Mar 2019,May 2019
SER200236,PRELIMINARY DESIGN,May 2019,Sep 2019,May 2019,Sep 2019
SER200236,FINAL DESIGN,Sep 2019,Mar 2020,Sep 2019,Mar 2020
SER200236,BID AWARD AND REGISTER CONTRCT,Mar 2020,Jun 2020,Mar 2020,Jun 2020
SER200236,CONSTRUCTION TO 25%,Jun 2020,Oct 2020,Jun 2020,Oct 2020
SER200236,CONSTRUCTION TO 50%,Oct 2020,Feb 2021,Oct 2020,Feb 2021
SER200236,CONSTRUCTION TO 75%,Feb 2021,Jun 2021,Feb 2021,Jun 2021
SER200236,ORIGINAL EQUIP & FURNISHING,Jun 2021,Sep 2021,Jun 2021,Sep 2021
SER200236,SUBSTANTIAL COMPLETION,Sep 2021,Nov 2021,Sep 2021,Nov 2021
SER200236,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2021,Dec 2021,Nov 2021,Dec 2021
SER200241,DEVELOP SCOPE,Jun 2012,Sep 2012,Jun 2012,Aug 2012
SER200241,PRELIMINARY DESIGN,Sep 2012,Jan 2013,Aug 2012,Feb 2013
SER200241,FINAL DESIGN,Jan 2013,Jul 2013,Feb 2012,Mar 2015
SER200241,BID AWARD AND REGISTER CONTRCT,Jul 2013,Oct 2013,Mar 2015,Jun 2015
SER200241,CONSTRUCTION TO 25%,Oct 2013,Feb 2014,Jun 2015,Dec 2015
SER200241,CONSTRUCTION TO 50%,Feb 2014,Jun 2014,Dec 2015,Dec 2016
SER200241,CONSTRUCTION TO 75%,Jun 2014,Oct 2014,Dec 2016,Jun 2017
SER200241,ORIGINAL EQUIP & FURNISHING,Oct 2014,Jan 2015,Jun 2017,Sep 2017
SER200241,SUBSTANTIAL COMPLETION,Jan 2015,Mar 2015,Sep 2017,Nov 2017
SER200241,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2015,Apr 2015,Nov 2017,Jul 2022
SER200245,DEVELOP SCOPE,Feb 2015,May 2015,Mar 2017,May 2017
SER200245,PRELIMINARY DESIGN,May 2015,Sep 2015,May 2017,Sep 2017
SER200245,FINAL DESIGN,Sep 2015,Mar 2016,Sep 2017,Mar 2018
SER200245,BID AWARD AND REGISTER CONTRCT,Mar 2016,Jun 2016,Mar 2018,Jun 2018
SER200245,CONSTRUCTION TO 25%,Jun 2016,Oct 2016,Jun 2018,Oct 2018
SER200245,CONSTRUCTION TO 50%,Oct 2016,Feb 2017,Oct 2018,Feb 2019
SER200245,CONSTRUCTION TO 75%,Feb 2017,Jun 2017,Feb 2019,Jun 2019
SER200245,ORIGINAL EQUIP & FURNISHING,Jun 2017,Sep 2017,Jun 2019,Sep 2019
SER200245,SUBSTANTIAL COMPLETION,Sep 2017,Nov 2017,Sep 2019,Nov 2019
SER200245,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2017,Dec 2017,Nov 2019,Nov 2023
SER200247,DEVELOP SCOPE,Apr 2013,Jan 2014,Apr 2013,Jan 2014
SER200247,PRELIMINARY DESIGN,Jan 2014,Jan 2015,Jan 2014,Jan 2015
SER200247,FINAL DESIGN,Jan 2015,Jun 2016,Jan 2015,Jun 2016
SER200247,BID AWARD AND REGISTER CONTRCT,Jul 2016,Mar 2017,Jul 2016,Mar 2017
SER200247,CONSTRUCTION TO 25%,Mar 2017,Mar 2018,Mar 2017,Mar 2018
SER200247,CONSTRUCTION TO 50%,Mar 2018,Mar 2019,Mar 2018,Mar 2019
SER200247,CONSTRUCTION TO 75%,Mar 2019,Mar 2020,Mar 2019,Mar 2020
SER200247,ORIGINAL EQUIP & FURNISHING,Mar 2020,Dec 2020,Mar 2020,Dec 2020
SER200247,SUBSTANTIAL COMPLETION,Dec 2020,Jun 2021,Dec 2020,Jun 2021
SER200247,"PUNCHLIST COMPLETE, JOB CLOSED",Jun 2021,Sep 2021,Jun 2021,Sep 2021
SER200251,DEVELOP SCOPE,Mar 2021,May 2021,Mar 2021,May 2021
SER200251,PRELIMINARY DESIGN,May 2021,Sep 2021,May 2021,Sep 2021
SER200251,FINAL DESIGN,Sep 2021,Mar 2022,Sep 2021,Mar 2022
SER200251,BID AWARD AND REGISTER CONTRCT,Mar 2022,Jun 2022,Mar 2022,Jun 2022
SER200251,CONSTRUCTION TO 25%,Jun 2022,Oct 2022,Jun 2022,Oct 2022
SER200251,CONSTRUCTION TO 50%,Oct 2022,Feb 2023,Oct 2022,Feb 2023
SER200251,CONSTRUCTION TO 75%,Feb 2023,Jun 2023,Feb 2023,Jun 2023
SER200251,ORIGINAL EQUIP & FURNISHING,Jun 2023,Sep 2023,Jun 2023,Sep 2023
SER200251,SUBSTANTIAL COMPLETION,Sep 2023,Nov 2023,Sep 2023,Nov 2023
SER200251,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2023,Dec 2023,Nov 2023,Dec 2023
SER200255,DEVELOP SCOPE,Mar 2018,May 2018,Mar 2018,May 2018
SER200255,PRELIMINARY DESIGN,May 2018,Sep 2018,May 2018,Sep 2018
SER200255,FINAL DESIGN,Sep 2018,Mar 2019,Sep 2018,Mar 2019
SER200255,BID AWARD AND REGISTER CONTRCT,Mar 2019,Jun 2019,Mar 2019,Jun 2019
SER200255,CONSTRUCTION TO 25%,Jun 2019,Oct 2019,Jun 2019,Oct 2019
SER200255,CONSTRUCTION TO 50%,Oct 2019,Feb 2020,Oct 2019,Feb 2020
SER200255,CONSTRUCTION TO 75%,Feb 2020,Jun 2020,Feb 2020,Jun 2020
SER200255,ORIGINAL EQUIP & FURNISHING,Jun 2020,Sep 2020,Jun 2020,Sep 2020
SER200255,SUBSTANTIAL COMPLETION,Sep 2020,Nov 2020,Sep 2020,Nov 2020
SER200255,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2020,Dec 2020,Nov 2020,Dec 2020
SER200258,DEVELOP SCOPE,Feb 2015,May 2015,Feb 2015,May 2015
SER200258,PRELIMINARY DESIGN,May 2015,Sep 2015,May 2015,Sep 2015
SER200258,FINAL DESIGN,Sep 2015,Mar 2016,Sep 2015,Mar 2016
SER200258,BID AWARD AND REGISTER CONTRCT,Mar 2016,Jun 2016,Mar 2016,Jun 2016
SER200258,CONSTRUCTION TO 25%,Jun 2016,Oct 2016,Jun 2016,Oct 2016
SER200258,CONSTRUCTION TO 50%,Oct 2016,Feb 2017,Oct 2016,Feb 2017
SER200258,CONSTRUCTION TO 75%,Feb 2017,Jun 2017,Feb 2017,Jun 2017
SER200258,ORIGINAL EQUIP & FURNISHING,Jun 2017,Sep 2017,Jun 2017,Sep 2017
SER200258,SUBSTANTIAL COMPLETION,Sep 2017,Nov 2017,Sep 2017,Nov 2017
SER200258,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2017,Dec 2017,Nov 2017,Jun 2024
SER200261,DEVELOP SCOPE,Mar 2018,May 2018,Mar 2018,May 2018
SER200261,PRELIMINARY DESIGN,May 2018,Sep 2018,May 2018,Sep 2018
SER200261,FINAL DESIGN,Sep 2018,Mar 2019,Sep 2018,Mar 2019
SER200261,BID AWARD AND REGISTER CONTRCT,Mar 2019,Jun 2019,Mar 2019,Jun 2019
