project_id,project_description,managing_agency_id,managing_agency,ten_year_plan_category,community_boards_served,borough,budget_lines,original_budget,city_prior_actuals,city2021,city2022,city2023,city2024,city2025,city_r_t_c,city_total,non_city_prior_actuals,non_city2021,non_city2022,non_city2023,non_city2024,non_city2025,non_city_r_t_c,non_city_total,combined_prior_actuals,combined2021,combined2022,combined2023,combined2024,combined2025,combined_r_t_c,combined_total,explanation_for_delay,project_location,scope_summary,source_pdf
P-501LLCS,Luis Lopez Park Modular Comfort Station Construction,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-0505,2396,540,0,0,0,1876,0,0,2416,0,0,0,0,0,0,0,0,540,0,0,0,1876,0,0,2416,,,LUIS LOPEZ PARK MODULAR COMFORT STATION CONSTRUCTION,cpd11-20si.pdf
P-501LPFA,Lyons Pool Rec. Center,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,501,RICHMOND,P-0506,299,0,315,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,315,,"6 VICTORY BLVD STATEN ISLAND, NY 10301",FIRE ALARM RECONSTRUCTION AT LYONS POOL REC. CENTER,cpd11-20si.pdf
P-501MAR2,MARINERS MARSH,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500 501,RICHMOND,P-D020,200,59,0,0,0,200,0,0,259,0,0,0,0,0,0,0,0,59,0,0,0,200,0,0,259,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,MARINERS MARSH,MARINERS MARSH-PHASE ?,cpd11-20si.pdf
P-501NAPL,Naple Plgr-Reconstruction R073-119M,846,DEPT OF PARKS AND RECREATION,MAJOR RECREATIONAL FACILITIES AND FACILITY RECONSTRUCTION,500,RICHMOND,P-D020,49,307,232,2883,0,0,0,0,3422,0,0,0,0,0,0,0,0,307,232,2883,0,0,0,0,3422,,NAPLE PLGR-NETTING SI,NAPLE PLGR-NETTING,cpd11-20si.pdf
P-501SIB2,S.I.B.G-Tuscan Garden & Lemon House R116-105M/405M,846,DEPT OF PARKS AND RECREATION,MAJOR RECREATIONAL FACILITIES AND FACILITY RECONSTRUCTION,501,RICHMOND,P-D020,3390,4463,62,0,0,0,0,0,4525,0,0,0,0,0,0,0,0,4463,62,0,0,0,0,0,4525,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,"RICHMOND TERRACE AND SNUG HARBOR ROAD, STATEN ISLAND",CONSTRUCTION OF A TUSCAN GARDEN AND LEMON HOUSE WITH THE STATEN ISLAND BOTANICAL,cpd11-20si.pdf
P-501WEPE,WesterleighPk-Play Equipment,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-D020,70,10,0,0,0,50,0,0,60,0,0,0,0,0,0,0,0,10,0,0,0,50,0,0,60,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,WESTERLEIGHPK-SI,WESTERLEIGHPK-PLAY EQUIPMENT,cpd11-20si.pdf
P-502CTPK,MIDLAND BEACH PROMENADE ENTRY PLAZA & PARKING LT R046-107MA2,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",502,RICHMOND,HW-R005,5643,6963,121,0,0,0,0,0,7084,0,0,0,0,0,0,0,0,6963,121,0,0,0,0,0,7084,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,,TO CONSTRUCT A CHILDRENS THEME PK NEAR THE SOUTH BEACH BOARDWALK,cpd11-20si.pdf
P-502GBFA,Greenbelt Rec. Center,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,502,RICHMOND,P-0506,305,0,305,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,305,,"501 BRIELLE AVENUE, STATEN ISLAND, NEW YORK 10314",FIRE ALARM RECONSTRUCTION AT GREENBELT REC. CENTER,cpd11-20si.pdf
P-502NDPK,New Dorp Center Kitchen Recon. (R016-214MA),846,DEPT OF PARKS AND RECREATION,BEACHES AND BOARDWALKS,500,RICHMOND,P-D020 P-R245 P-1018,989,479,23,487,0,0,0,0,989,0,0,0,0,0,0,0,0,479,23,487,0,0,0,0,989,,SI,NEW DORP BEACH (126 CEDAR GROVE AVE) KITCHEN RC,cpd11-20si.pdf
P-502PIER,MIDLAND BEACH RECREATIONAL PIER & C/S / R046-100M/400M,846,DEPT OF PARKS AND RECREATION,BEACHES AND BOARDWALKS,502,RICHMOND,P-R245,9203,8593,91,0,0,0,0,0,8684,500,0,0,0,0,0,0,500,9093,91,0,0,0,0,0,9184,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,FT WADSWORTH TO MILLER FIELD,,cpd11-20si.pdf
P-503BFDS,Ballfields in Dugan & Schmul parks,846,DEPT OF PARKS AND RECREATION,LAND ACQUISITION AND TREE PLANTING,500,RICHMOND,P-D020,1920,1541,0,77,0,0,0,0,1618,0,0,0,0,0,0,0,0,1541,0,77,0,0,0,0,1618,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,DUGAN AND SCHMUL PARKS,R/C OF BALLFIELDS IN DUGAN & SCHMUL PARKS,cpd11-20si.pdf
P-503CHP1,Conference House Park Pavilion R006-213M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500 503,RICHMOND,P-0245R,2750,6724,242,401,0,0,0,0,7367,0,0,0,0,0,0,0,0,6724,242,401,0,0,0,0,7367,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,CONFERENCE HOUSE PK PAVILION,CONFERENCE HOUSE PK PAVILION,cpd11-20si.pdf
P-503CHPV,Conference House Park Pavilion,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500 503,RICHMOND,P-D020,765,131,0,0,104,0,0,0,235,0,0,0,0,0,0,0,0,131,0,0,104,0,0,0,235,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,CONFERENCE HOUSE PARK PAVILION,cpd11-20si.pdf
P-503CRBP,CRESCENT BEACH PARK CONS 135-113MA,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500 503,RICHMOND,P-D020 P-1018,1200,2891,96,35,0,0,0,0,3022,0,0,0,0,0,0,0,0,2891,96,35,0,0,0,0,3022,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,"CRESCENT BEACH PARK, BOROUGH OF S.I.",CONSTRUCTION OF NEW PARK,cpd11-20si.pdf
P-503DUPL,DUGAN PLAYGROUND R/C R026-,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-D020 P-0245R,3732,256,21,3655,0,0,0,0,3932,0,0,0,0,0,0,0,0,256,21,3655,0,0,0,0,3932,,DUGAN PLAYGROUND R/C R026-,DUGAN PLAYGROUND R/C R026-,cpd11-20si.pdf
P-503GCPG,Greencroft Playgroud R089,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,503,RICHMOND,P-D020,1500,0,0,1500,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,1500,,STATEN ISLAND,GREENCROFT PLAYGROUD R089,cpd11-20si.pdf
P-503GCPL,Greencroft Plgr- R/C of Comfort Station R089-115M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500 503,RICHMOND,P-R245,3102,3444,102,0,0,0,0,0,3546,0,0,0,0,0,0,0,0,3444,102,0,0,0,0,0,3546,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,"GREENCROFT PLAYGROUND , BROOKLYN",RECONSTRUCTION OF THE COMFORT STATION AT GREENCROFT PLAYGROUND,cpd11-20si.pdf
P-503HUG,HUGEUNOT PONDS PARK EXPANSION,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500 503,RICHMOND,P-D020,350,0,0,0,0,153,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,153,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,BILLIOU & COMELY STS B/W HUGENOT & KINGDOM AVES,HUGEUNOT PONDS PARK EXPANSION,cpd11-20si.pdf
P-503SNCS,Seaside Nature Pk CS construction R145-119M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500 503,RICHMOND,P-D020 P-0505,1207,546,12,0,6753,0,0,0,7311,0,0,0,0,0,0,0,0,546,12,0,6753,0,0,0,7311,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,"SEASIDE NATURE PARK, SI",THE CONSTRUCTION OF A NEW COMFORT STATION AT SEASIDE NATURE PARK,cpd11-20si.pdf
P-503TLCH,Conference House Tot Lot (Lenape plgr) RG-212M WO5,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-D020,500,555,45,0,0,0,0,0,600,0,0,0,0,0,0,0,0,555,45,0,0,0,0,0,600,,CONFERENCE HOUSE PARK,CONSTRUCTION OF TOT LOT AT CONFERENCE HOUSE PARK,cpd11-20si.pdf
P-503TOTT,Tottenville Shoreline Protection - Staten Island,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,PU-0100 PU-0200,19225,100,0,19200,0,0,0,0,19300,0,0,0,0,0,0,0,0,100,0,19200,0,0,0,0,19300,,,TOTTENVILLE SHORELINE PROTECTION - MANHATTAN,cpd11-20si.pdf
P-5ALTARF,Recon of Roofing systems at Altamont,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-1249,302,27,262,0,0,0,0,0,289,0,0,0,0,0,0,0,0,27,262,0,0,0,0,0,289,,STATEN ISLAND,RECON OF ROOFING SYSTEMS AT ALTAMONT,cpd11-20si.pdf
P-5ANCH01,Anchor Park Site - South Pk Fresh kills DESIGN,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-1018 P-1321,4492,3769,141,1165,0,0,0,0,5075,0,0,0,0,0,0,0,0,3769,141,1165,0,0,0,0,5075,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,SOUTH PK FRESH KILS,ANCHOR PARK SITE - SOUTH PK FRESH KILS,cpd11-20si.pdf
P-5ANCH02,Anchor Park Site - South Pk Construction /Fresh kills,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-1321,27000,0,0,0,0,0,27000,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,27000,,ANCHOR PARK SITE - SOUTH PK CONSTRUCTION /FRESH KILLS,ANCHOR PARK SITE - SOUTH PK CONSTRUCTION /FRESH KILLS,cpd11-20si.pdf
P-5ANCH03,Anchor Park Site - South Pk CS /Fresh kills,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-1321,5200,0,0,0,5200,0,0,0,5200,0,0,0,0,0,0,0,0,0,0,0,5200,0,0,0,5200,,ANCHOR PARK SITE - SOUTH PK CS /FRESH KILLS,ANCHOR PARK SITE - SOUTH PK CS /FRESH KILLS,cpd11-20si.pdf
P-5ARDTR,Arden Heights Wood -Trails & Parking R120-117M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-R245 P-0245R,0,326,1197,452,0,0,0,0,1975,0,0,0,0,0,0,0,0,326,1197,452,0,0,0,0,1975,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,"ARDEN HEIGHTS WOOD -TRAILS & PARKING, SI",ARDEN HEIGHTS WOOD -TRAILS & PARKING,cpd11-20si.pdf
P-5BBPAV,Multisite SI-Basketball Cours paving R,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-0245R P-D020,555,2768,391,0,0,0,0,0,3159,0,0,0,0,0,0,0,0,2768,391,0,0,0,0,0,3159,,MULTISITE SI-BASKETBALL COURS PAVING,MULTISITE SI-BASKETBALL COURS PAVING,cpd11-20si.pdf
P-5BEDFGR,Bedford Green-Passive landscape,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-D020,200,0,0,0,0,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,200,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,BEDFORD GREEN-PASSIVE LANDSCAPE,BEDFORD GREEN-PASSIVE LANDSCAPE,cpd11-20si.pdf
P-5BLOOJF,Bloomingdale Park Junior Fields Installation,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-D020 P-R245,4625,4354,1605,0,0,0,0,0,5959,0,0,0,0,0,0,0,0,4354,1605,0,0,0,0,0,5959,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,BLOOMINGDALE PARK - INSTALLATION OF JUNIOR FIELDS,cpd11-20si.pdf
P-5BUNBCH,Buono Beach-Reconstruction of Fountain,846,DEPT OF PARKS AND RECREATION,BEACHES AND BOARDWALKS,500,RICHMOND,P-1018,131,0,131,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,131,,,BUONO BEACH-RECONSTRUCTION OF FOUNTAIN,cpd11-20si.pdf
P-5CARLPK,Carlton Park & Ida Court--Basketball Courts and Field,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,503,RICHMOND,P-R245 P-D020 P-1018,338,2071,84,226,0,0,0,0,2381,0,0,0,0,0,0,0,0,2071,84,226,0,0,0,0,2381,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,,CARLTON PARK REHABILITATION,cpd11-20si.pdf
P-5CHARCS,Fairview Park - Cons. Comfort Station,846,DEPT OF PARKS AND RECREATION,MAJOR RECREATIONAL FACILITIES AND FACILITY RECONSTRUCTION,503,RICHMOND,P-D020 P-R245,3954,3258,307,0,0,0,0,0,3565,0,0,0,0,0,0,0,0,3258,307,0,0,0,0,0,3565,,,FAIRVEIEW PARK COMFORT STATION RECON,cpd11-20si.pdf
P-5CHARLS,Fairview Park Landscape Construction,846,DEPT OF PARKS AND RECREATION,MAJOR RECREATIONAL FACILITIES AND FACILITY RECONSTRUCTION,503,RICHMOND,P-R245 P-0245R P-D020,12299,8485,630,2507,0,0,0,0,11622,0,0,0,0,0,0,0,0,8485,630,2507,0,0,0,0,11622,,,FAIRVIEW PARK LANDSCAPE CONSTRUCTION,cpd11-20si.pdf
P-5CLAWS,RENOVATION OF CLAWSON PLAYGROUND,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,503,RICHMOND,P-D020 P-0245R,1900,2931,249,0,0,0,0,0,3180,0,0,0,0,0,0,0,0,2931,249,0,0,0,0,0,3180,,"ADELAIDE AVE., CLAWSON ST.",PARKS - CLAWSON PLAYGROUND RENOVATION,cpd11-20si.pdf
P-5CLVCHL,Recon chiller slab & header at Cloves Lake Park,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-1250,1656,123,0,0,1300,0,0,0,1423,0,0,0,0,0,0,0,0,123,0,0,1300,0,0,0,1423,,CITYWIDE,RECON CHILLER SLAB & HEADER AT CLOVES LAKE PARK,cpd11-20si.pdf
P-5CLVLKP,Clove Lakes Park,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-1018,1500,30,0,1500,0,0,0,0,1530,0,0,0,0,0,0,0,0,30,0,1500,0,0,0,0,1530,,"CLOVE LAKES PARK, STATEN ISLAND",CLOVE LAKES PARK,cpd11-20si.pdf
P-5CPIB12,CPI PH1- SI COMFORT STATIONS -BUNDLE 3 RG-216MA,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-1018,9676,8264,172,1355,0,0,0,0,9791,0,0,0,0,0,0,0,0,8264,172,1355,0,0,0,0,9791,,,CPI - SI COMFORT STATIONS -BUNDLE 3 RG-216M,cpd11-20si.pdf
P-5CPIBN6,CPI - SI Comfort Stations-Bundle 2 RG-515M,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-1018,8076,3889,0,73,0,0,0,0,3962,0,0,0,0,0,0,0,0,3889,0,73,0,0,0,0,3962,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,CPI-SI COMFORT STATIONS-BUNDLE 6,CPI-SI COMFORT STATIONS-BUNDLE 2,cpd11-20si.pdf
P-5CPIDMT,CPI PH1 - DeMatti Plgd,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-1018 WP-0169,3375,5426,422,323,0,0,0,0,6171,450,0,0,0,0,0,0,450,5876,422,323,0,0,0,0,6621,PROJECT DELAYED PENDING APPROVAL OF NECESSARY PERMITS,"CPI - DEMATTI PLGD, STATEN ISLAND",CPI - DEMATTI PLGD,cpd11-20si.pdf
P-5CPIMDP,CPI PH1- McDonald Playground reconstruction,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-1018,4490,5798,0,100,0,0,0,0,5898,0,0,0,0,0,0,0,0,5798,0,100,0,0,0,0,5898,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,STATEN ISLAND CPI-MCDONALD PLAYGROUND,CPI-MCDONALD PLAYGROUND RECONSTRUCTION,cpd11-20si.pdf
P-5CPIMH,CPI PH2 - Mariner's Harbor Playground-RC R036-118M,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-1018 P-D020,2258,3445,656,0,0,0,0,0,4101,0,0,0,0,0,0,0,0,3445,656,0,0,0,0,0,4101,,CPI PH - MARINER'S HARBOR PLAYGROUND-RECONSTRUCTION,CPI PH2 - MARINER'S HARBOR PLAYGROUND-RECONSTRUCTION,cpd11-20si.pdf
P-5CPISTP,CPI PH2 - RC-Stapleton Playground- R061-116M,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-1018 P-D020 WP-0169,11076,10285,1477,128,0,0,0,0,11890,0,0,0,0,0,0,0,0,10285,1477,128,0,0,0,0,11890,,CPI - STAPLETON PLAYGROUND-RECONSTRUCTION,CPI - STAPLETON PLAYGROUND-RECONSTRUCTION,cpd11-20si.pdf
P-5DONGAN,Dongan Plgr-reconstruction,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-D020,3875,125,0,0,3500,0,0,0,3625,0,0,0,0,0,0,0,0,125,0,0,3500,0,0,0,3625,,"DONGAN PLGR-RECONSTRUCTION, SI",DONGAN PLGR-RECONSTRUCTION,cpd11-20si.pdf
P-5FABBAS,Faber Park -Remove Equipment & Install Basketball Court,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-D020,700,75,0,920,1046,0,0,0,2041,0,0,0,0,0,0,0,0,75,0,920,1046,0,0,0,2041,,FABER PARK -REMOVE EQUIPMENT & INSTALL BASKETBALL COURT,FABER PARK -REMOVE EQUIPMENT & INSTALL BASKETBALL COURT,cpd11-20si.pdf
P-5FABRWF,Faber Park Waterfront,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-0501 PU-0200,1505,50,9,320,1044,0,0,0,1423,0,0,0,0,0,0,0,0,50,9,320,1044,0,0,0,1423,,,FABER PARK WATERFRONT,cpd11-20si.pdf
P-5FRES10,FRESH KILLS OWL HOLLOW FIELDS C/S,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-1321,9160,744,752,341,1114,6799,0,0,9750,0,0,0,0,0,0,0,0,744,752,341,1114,6799,0,0,9750,,,FRESH KILLS OWL HOLLOW FIELDS C/S,cpd11-20si.pdf
P-5FRES11,Owl Hollow Parking Access Road,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-1321,0,0,500,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,,,OWL HOLLOW PARKING ACCESS ROAD,cpd11-20si.pdf
P-5FRESH,Fresh Kills - East Park,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500 503 502,RICHMOND,P-1321,92680,711,0,0,0,0,0,0,711,0,0,590,0,0,0,0,590,711,0,590,0,0,0,0,1301,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,STATEN ISLAND,DEVELOP SITE,cpd11-20si.pdf
P-5FRESH9,Fresh Kills - construction of North Park R017-115M,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500 502 503,RICHMOND,P-1321,2080,26258,903,2804,0,0,0,0,29965,1650,0,0,0,0,0,0,1650,27908,903,2804,0,0,0,0,31615,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,STATEN ISLAND,NORTH PARK MULTI-USE PATH AND WETLAND RESTORATION,cpd11-20si.pdf
P-5FRESHS,Fresh Kills - Springville Greenway bicycle path RG-410M,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500 502 503,RICHMOND,P-1018,12250,3230,0,0,0,0,0,0,3230,7075,0,796,0,0,0,0,7871,10305,0,796,0,0,0,0,11101,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,"SECTION OF FRESH KILLS PARK, BOROUGH OF STATEN ISLAND","SECTION OF FRESH KILLS PARK, BOROUGH OF STATEN ISLAND",cpd11-20si.pdf
P-5GBPATH,Greenbelt Perimeter Path R013-112M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500 502,RICHMOND,P-1237,576,332,0,0,0,0,0,0,332,0,0,450,0,0,0,0,450,332,0,450,0,0,0,0,782,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,,GREENBELT PERMITER PATHWAY,cpd11-20si.pdf
P-5GBRCTF,Greenbelt Rec.Cntr-Constr. of turf field,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-D020,5500,274,18,0,5283,0,0,0,5575,0,0,0,0,0,0,0,0,274,18,0,5283,0,0,0,5575,,"GREENBELT REC.CNTR-CONSTR. OF TURF FIELD, SI",GREENBELT REC.CNTR-CONSTR. OF TURF FIELD,cpd11-20si.pdf
P-5GKBIKE,GREAT KILLS BICYCLE PATH R016-204MA,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",503,RICHMOND,P-1322,1600,501,0,0,0,0,0,0,501,1052,147,0,0,0,0,0,1199,1553,147,0,0,0,0,0,1700,PROJECT DELAYED DUE TO UNFORESEEN HAZARDOUS CONDITION,"GREAT KILLS PARK, STATEN ISLAND",CONSTRUCTION OF GREAT KILLS BICYCLE PATH,cpd11-20si.pdf
P-5GRNBRC,Greenbelt Rec Ctr Partial RC R129-119M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-0506 P-0505,1000,90,0,0,1224,0,0,0,1314,0,0,0,0,0,0,0,0,90,0,0,1224,0,0,0,1314,,GREENBELT RECREATION CENTER IN SI,PARTIAL RECONSTRUCTION OF GREENBELT RECREATION CENTER IN SI,cpd11-20si.pdf
P-5IRENE,IRENE - Wolfe's Pond Park Berm,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-1018,943,14,0,85,0,0,0,0,99,606,20,0,0,0,0,0,626,620,20,85,0,0,0,0,725,,WOLFE'S POND PARK BERM,WOLFE'S POND PARK BERM,cpd11-20si.pdf
P-5JENNRF,Recon of Roofing systems at Jennifer CS,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-1249,72,0,62,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,62,,STATEN ISLAND,RECON OF ROOFING SYSTEMS AT JENNIFER CS,cpd11-20si.pdf
P-5LILOPL,Luis LopezPlgr- Play Equipment (R125-118M),846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-D020 P-0245R,3360,3161,277,0,0,0,0,0,3438,0,0,0,0,0,0,0,0,3161,277,0,0,0,0,0,3438,,LUIZ LOPEZPLGR- PLAY EQUIPMENT SI,LUIZ LOPEZPLGR- PLAY EQUIPMENT,cpd11-20si.pdf
P-5MAPLWD,Maple Woods-Passive landscape,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-D020,200,36,0,0,0,200,0,0,236,0,0,0,0,0,0,0,0,36,0,0,0,200,0,0,236,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,MAPLE WOODS-PASSIVE LANDSCAPE,MAPLE WOODS-PASSIVE LANDSCAPE,cpd11-20si.pdf
P-5MCARPK,Gen. MacArthur Park Baseball Field Renovation R067-117M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,502,RICHMOND,P-R245 P-D020 P-1018,2620,5719,848,0,0,0,0,0,6567,0,0,0,0,0,0,0,0,5719,848,0,0,0,0,0,6567,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,GEN. MACARTHUR PARK BASEBALL FIELD RENOVATION,cpd11-20si.pdf
P-5OAKBRM,Oakwood Beach Berm R016-312M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500 503,RICHMOND,P-D020,900,617,42,0,0,0,0,0,659,0,0,0,0,0,0,0,0,617,42,0,0,0,0,0,659,PROJECT DELAYED PENDING APPROVAL OF NECESSARY PERMITS,,OAKWOOD BEACH BERM,cpd11-20si.pdf
P-5PKTR21,FY21-Park Trees - Staten Island,846,DEPT OF PARKS AND RECREATION,LAND ACQUISITION AND TREE PLANTING,500,RICHMOND,P-0822,2000,75,2000,0,0,0,0,0,2075,0,0,0,0,0,0,0,0,75,2000,0,0,0,0,0,2075,,FY21-PARK TREES - STATEH ISLAND,FY21-PARK TREES - STATEH ISLAND,cpd11-20si.pdf
